air_temperature_2m,time
292.406982,1654772400.0
291.221893,1654776000.0
290.236115,1654779600.0
290.235046,1654783200.0
290.632996,1654786800.0
290.632019,1654790400.0
290.279602,1654794000.0
289.866486,1654797600.0
289.429047,1654801200.0
288.722198,1654804800.0
287.365997,1654808400.0
287.434326,1654812000.0
287.288544,1654815600.0
285.031525,1654819200.0
284.663208,1654822800.0
284.740509,1654826400.0
285.231812,1654830000.0
285.476807,1654833600.0
285.976044,1654837200.0
286.754974,1654840800.0
287.795776,1654844400.0
289.134033,1654848000.0
290.48999,1654851600.0
291.743652,1654855200.0
292.677032,1654858800.0
293.450928,1654862400.0
293.971985,1654866000.0
294.175659,1654869600.0
294.108734,1654873200.0
293.724457,1654876800.0
293.17392,1654880400.0
292.382416,1654884000.0
291.315125,1654887600.0
289.952393,1654891200.0
288.710602,1654894800.0
287.813354,1654898400.0
287.103333,1654902000.0
285.312958,1654905600.0
284.901337,1654909200.0
285.276215,1654912800.0
286.686279,1654916400.0
288.401825,1654920000.0
289.025696,1654923600.0
289.289764,1654927200.0
289.04718,1654930800.0
290.591248,1654934400.0
293.04187,1654938000.0
294.452271,1654941600.0
295.019684,1654945200.0
295.101898,1654948800.0
294.424774,1654952400.0
293.930542,1654956000.0
293.621552,1654959600.0
293.569397,1654963200.0
293.309021,1654966800.0
292.837891,1654970400.0
291.933472,1654974000.0
290.765198,1654977600.0
290.223267,1654981200.0
289.204559,1654984800.0
288.288788,1654988400.0
287.189423,1654992000.0
286.760803,1654995600.0
286.991547,1654999200.0
287.300323,1655002800.0
288.134583,1655006400.0
289.254089,1655010000.0
290.526764,1655013600.0
291.884735,1655017200.0
292.247223,1655020800.0
292.680389,1655024400.0
293.631775,1655028000.0
294.5112,1655031600.0
295.031555,1655035200.0
294.782074,1655038800.0
294.722717,1655042400.0
294.631287,1655046000.0
294.265198,1655049600.0
293.382202,1655053200.0
292.333282,1655056800.0
289.720215,1655060400.0
288.636505,1655064000.0
288.173584,1655067600.0
287.222992,1655071200.0
286.117249,1655074800.0
286.270569,1655078400.0
286.238434,1655082000.0
286.311737,1655085600.0
286.834534,1655089200.0
287.710663,1655092800.0
288.590912,1655096400.0
289.862671,1655100000.0
290.945282,1655103600.0
291.821747,1655107200.0
292.016266,1655110800.0
291.092285,1655114400.0
292.91748,1655118000.0
293.315765,1655121600.0
291.150818,1655125200.0
291.656982,1655128800.0
290.617889,1655132400.0
290.928162,1655136000.0
290.958679,1655139600.0
290.32547,1655143200.0
289.776337,1655146800.0
289.307678,1655150400.0
288.767395,1655154000.0
288.164856,1655157600.0
287.779266,1655161200.0
285.871887,1655164800.0
284.866028,1655168400.0
285.036804,1655172000.0
285.94043,1655175600.0
286.883759,1655179200.0
287.957336,1655182800.0
289.047089,1655186400.0
289.878021,1655190000.0
290.342102,1655193600.0
290.728241,1655197200.0
291.340576,1655200800.0
292.36084,1655204400.0
292.250122,1655208000.0
293.076874,1655211600.0
293.488068,1655215200.0
292.751587,1655218800.0
290.81488,1655222400.0
290.311859,1655226000.0
289.917694,1655229600.0
289.31424,1655233200.0
288.450073,1655236800.0
287.619415,1655240400.0
287.017792,1655244000.0
286.667542,1655247600.0
286.436218,1655251200.0
286.299286,1655254800.0
286.469818,1655258400.0
286.949371,1655262000.0
287.82132,1655265600.0
288.881714,1655269200.0
290.029663,1655272800.0
291.163513,1655276400.0
291.970154,1655280000.0
292.509796,1655283600.0
292.974701,1655287200.0
293.41687,1655290800.0
293.351837,1655294400.0
292.566772,1655298000.0
292.159668,1655301600.0
291.749329,1655305200.0
291.005676,1655308800.0
289.727722,1655312400.0
288.033722,1655316000.0
287.118347,1655319600.0
286.046539,1655323200.0
285.218536,1655326800.0
284.668884,1655330400.0
284.433777,1655334000.0
285.72821,1655337600.0
285.838013,1655341200.0
285.467957,1655344800.0
285.374634,1655348400.0
285.503571,1655352000.0
286.451721,1655355600.0
286.354309,1655359200.0
285.976837,1655362800.0
286.169739,1655366400.0
285.963531,1655370000.0
286.539429,1655373600.0
286.198029,1655377200.0
285.39801,1655380800.0
284.146484,1655384400.0
283.636566,1655388000.0
283.457977,1655391600.0
283.342316,1655395200.0
282.993866,1655398800.0
282.821259,1655402400.0
282.626465,1655406000.0
282.374237,1655409600.0
282.274536,1655413200.0
282.390381,1655416800.0
282.47403,1655420400.0
281.427002,1655424000.0
281.284393,1655427600.0
281.348053,1655431200.0
281.475708,1655434800.0
281.572662,1655438400.0
281.879761,1655442000.0
282.301575,1655445600.0
282.618561,1655449200.0
284.094147,1655452800.0
283.193878,1655456400.0
282.900574,1655460000.0
283.06665,1655463600.0
284.204041,1655467200.0
284.85022,1655470800.0
285.600983,1655474400.0
286.149963,1655478000.0
286.801697,1655481600.0
286.875305,1655485200.0
286.690216,1655488800.0
285.744202,1655492400.0
283.973785,1655496000.0
282.480621,1655499600.0
281.474976,1655503200.0
280.681213,1655506800.0
282.855865,1655510400.0
282.746063,1655514000.0
283.539673,1655517600.0
284.826385,1655521200.0
286.224396,1655524800.0
287.384949,1655528400.0
287.934937,1655532000.0
288.481689,1655535600.0
288.847656,1655539200.0
289.360291,1655542800.0
289.279785,1655546400.0
288.039886,1655550000.0
287.2099,1655553600.0
286.771545,1655557200.0
286.599213,1655560800.0
286.364532,1655564400.0
286.264374,1655568000.0
286.241364,1655571600.0
286.494171,1655575200.0
286.783173,1655578800.0
286.828705,1655582400.0
286.778015,1655586000.0
286.806946,1655589600.0
286.666473,1655593200.0
287.177917,1655596800.0
287.144073,1655600400.0
287.076538,1655604000.0
286.822601,1655607600.0
286.261383,1655611200.0
285.686859,1655614800.0
286.009674,1655618400.0
286.243988,1655622000.0
286.284729,1655625600.0
286.088287,1655629200.0
286.721375,1655632800.0
287.062225,1655636400.0
286.893982,1655640000.0
286.228394,1655643600.0
285.712158,1655647200.0
285.123413,1655650800.0
284.926758,1655654400.0
284.684967,1655658000.0
284.556885,1655661600.0
284.370483,1655665200.0
284.093018,1655668800.0
284.254181,1655672400.0
284.403168,1655676000.0
284.905884,1655679600.0
284.872253,1655683200.0
284.342163,1655686800.0
284.210358,1655690400.0
284.49176,1655694000.0
285.046753,1655697600.0
286.327545,1655701200.0
287.455475,1655704800.0
288.309875,1655708400.0
288.854584,1655712000.0
289.548462,1655715600.0
289.844849,1655719200.0
290.520721,1655722800.0
291.268677,1655726400.0
291.66629,1655730000.0
291.848145,1655733600.0
291.660614,1655737200.0
291.356567,1655740800.0
289.984222,1655744400.0
289.694031,1655748000.0
288.87674,1655751600.0
288.032196,1655755200.0
286.724609,1655758800.0
285.717926,1655762400.0
285.111115,1655766000.0
283.300995,1655769600.0
282.444519,1655773200.0
282.722809,1655776800.0
284.253357,1655780400.0
286.337372,1655784000.0
288.23349,1655787600.0
289.793274,1655791200.0
290.91687,1655794800.0
291.568024,1655798400.0
292.087646,1655802000.0
292.301575,1655805600.0
292.261108,1655809200.0
292.557037,1655812800.0
292.260681,1655816400.0
292.901215,1655820000.0
293.382294,1655823600.0
293.225067,1655827200.0
292.807678,1655830800.0
292.094055,1655834400.0
291.139801,1655838000.0
290.393982,1655841600.0
289.4888,1655845200.0
288.410431,1655848800.0
287.814117,1655852400.0
285.639465,1655856000.0
285.233002,1655859600.0
285.852875,1655863200.0
287.048401,1655866800.0
288.01062,1655870400.0
289.035461,1655874000.0
289.459991,1655877600.0
290.36438,1655881200.0
291.503845,1655884800.0
292.451416,1655888400.0
293.493011,1655892000.0
293.06604,1655895600.0
294.029114,1655899200.0
294.446625,1655902800.0
293.704681,1655906400.0
292.848877,1655910000.0
292.148407,1655913600.0
291.927185,1655917200.0
291.72287,1655920800.0
291.143799,1655924400.0
290.085449,1655928000.0
289.180908,1655931600.0
288.884766,1655935200.0
288.782745,1655938800.0
287.986847,1655942400.0
287.918976,1655946000.0
287.856293,1655949600.0
287.956787,1655953200.0
288.219086,1655956800.0
288.903198,1655960400.0
289.575867,1655964000.0
289.96875,1655967600.0
290.916382,1655971200.0
292.02243,1655974800.0
292.66217,1655978400.0
293.334106,1655982000.0
293.292664,1655985600.0
294.009674,1655989200.0
294.297791,1655992800.0
294.144135,1655996400.0
294.08493,1656000000.0
293.820648,1656003600.0
293.338196,1656007200.0
292.562378,1656010800.0
291.159882,1656014400.0
289.758087,1656018000.0
289.06073,1656021600.0
288.661591,1656025200.0
288.239471,1656028800.0
287.763184,1656032400.0
288.11264,1656036000.0
289.237671,1656039600.0
290.372681,1656043200.0
291.770294,1656046800.0
293.03772,1656050400.0
294.359161,1656054000.0
295.680267,1656057600.0
296.812744,1656061200.0
297.873749,1656064800.0
298.93927,1656068400.0
299.649353,1656072000.0
300.164703,1656075600.0
300.42395,1656079200.0
300.455902,1656082800.0
300.254425,1656086400.0
299.739136,1656090000.0
299.061005,1656093600.0
297.842316,1656097200.0
296.266083,1656100800.0
295.067383,1656104400.0
294.401031,1656108000.0
293.680359,1656111600.0
291.961639,1656115200.0
291.882202,1656118800.0
291.99704,1656122400.0
292.557556,1656126000.0
293.448242,1656129600.0
294.516388,1656133200.0
295.715118,1656136800.0
296.732727,1656140400.0
297.728943,1656144000.0
298.496643,1656147600.0
299.594116,1656151200.0
300.418823,1656154800.0
300.992554,1656158400.0
301.320251,1656162000.0
301.417877,1656165600.0
301.347809,1656169200.0
301.223694,1656172800.0
300.801514,1656176400.0
299.799011,1656180000.0
298.237,1656183600.0
296.435577,1656187200.0
294.857544,1656190800.0
294.060425,1656194400.0
293.652985,1656198000.0
292.498444,1656201600.0
292.642212,1656205200.0
293.252808,1656208800.0
294.760986,1656212400.0
295.741364,1656216000.0
297.130615,1656219600.0
297.876434,1656223200.0
298.853088,1656226800.0
299.699921,1656230400.0
300.759247,1656234000.0
301.604218,1656237600.0
302.454895,1656241200.0
302.966797,1656244800.0
303.208374,1656248400.0
303.44931,1656252000.0
303.302856,1656255600.0
302.984924,1656259200.0
302.586731,1656262800.0
301.698914,1656266400.0
300.177826,1656270000.0
298.649445,1656273600.0
298.085205,1656277200.0
297.570801,1656280800.0
296.641266,1656284400.0
293.664398,1656288000.0
293.014954,1656291600.0
293.735504,1656295200.0
295.006989,1656298800.0
296.399078,1656302400.0
297.715515,1656306000.0
298.508514,1656309600.0
299.203186,1656313200.0
300.60965,1656316800.0
302.108063,1656320400.0
302.976715,1656324000.0
303.509735,1656327600.0
303.899719,1656331200.0
304.194305,1656334800.0
304.301666,1656338400.0
304.179504,1656342000.0
303.825775,1656345600.0
303.310822,1656349200.0
302.605347,1656352800.0
301.518555,1656356400.0
300.243835,1656360000.0
299.164825,1656363600.0
298.387695,1656367200.0
297.88797,1656370800.0
293.999146,1656374400.0
293.365692,1656378000.0
293.327301,1656381600.0
293.37854,1656385200.0
293.547302,1656388800.0
294.223297,1656392400.0
295.049835,1656396000.0
295.778595,1656399600.0
297.067932,1656403200.0
297.498596,1656406800.0
297.635834,1656410400.0
297.716949,1656414000.0
298.52652,1656417600.0
299.386322,1656421200.0
298.663605,1656424800.0
298.529846,1656428400.0
298.611237,1656432000.0
298.069244,1656435600.0
297.301758,1656439200.0
296.63089,1656442800.0
295.757629,1656446400.0
294.807159,1656450000.0
293.955261,1656453600.0
293.178375,1656457200.0
293.022095,1656460800.0
292.026672,1656464400.0
291.761749,1656468000.0
291.711151,1656471600.0
292.027222,1656475200.0
292.390564,1656478800.0
292.719727,1656482400.0
294.188599,1656486000.0
295.001984,1656489600.0
296.27005,1656493200.0
298.29364,1656496800.0
299.766174,1656500400.0
300.580658,1656504000.0
300.888275,1656507600.0
300.916046,1656511200.0
300.940857,1656514800.0
300.786652,1656518400.0
300.249847,1656522000.0
299.479584,1656525600.0
298.149597,1656529200.0
296.332581,1656532800.0
294.822327,1656536400.0
294.228943,1656540000.0
293.726654,1656543600.0
290.390808,1656547200.0
289.680176,1656550800.0
289.697266,1656554400.0
290.666595,1656558000.0
292.450623,1656561600.0
294.051758,1656565200.0
295.103027,1656568800.0
296.306244,1656572400.0
297.406982,1656576000.0
298.454529,1656579600.0
299.513458,1656583200.0
300.337708,1656586800.0
300.966095,1656590400.0
301.354889,1656594000.0
301.55426,1656597600.0
301.608368,1656601200.0
301.518341,1656604800.0
301.089264,1656608400.0
300.074097,1656612000.0
298.668457,1656615600.0
297.00238,1656619200.0
295.425598,1656622800.0
294.206543,1656626400.0
293.274231,1656630000.0
289.587769,1656633600.0
289.164093,1656637200.0
289.442108,1656640800.0
290.729462,1656644400.0
292.770477,1656648000.0
294.701233,1656651600.0
296.319519,1656655200.0
297.720734,1656658800.0
299.020386,1656662400.0
299.897003,1656666000.0
300.781769,1656669600.0
301.679169,1656673200.0
302.373993,1656676800.0
302.936646,1656680400.0
303.178528,1656684000.0
302.789337,1656687600.0
302.802551,1656691200.0
301.818176,1656694800.0
300.502777,1656698400.0
299.241608,1656702000.0
298.114136,1656705600.0
297.303284,1656709200.0
296.360992,1656712800.0
295.749451,1656716400.0
294.864502,1656720000.0
294.839569,1656723600.0
294.918976,1656727200.0
295.34491,1656730800.0
295.942108,1656734400.0
297.102264,1656738000.0
298.520721,1656741600.0
299.923645,1656745200.0
301.132996,1656748800.0
302.09726,1656752400.0
303.024567,1656756000.0
303.677307,1656759600.0
304.250397,1656763200.0
303.964142,1656766800.0
303.967285,1656770400.0
304.021667,1656774000.0
303.520264,1656777600.0
302.668335,1656781200.0
301.526154,1656784800.0
300.750793,1656788400.0
300.177338,1656792000.0
299.292511,1656795600.0
298.192841,1656799200.0
297.526459,1656802800.0
295.547546,1656806400.0
293.989532,1656810000.0
293.919342,1656813600.0
293.783783,1656817200.0
294.161377,1656820800.0
294.503662,1656824400.0
294.549805,1656828000.0
295.447449,1656831600.0
296.295929,1656835200.0
297.869049,1656838800.0
299.072357,1656842400.0
299.789795,1656846000.0
300.221191,1656849600.0
300.531342,1656853200.0
300.578888,1656856800.0
300.422272,1656860400.0
300.069305,1656864000.0
299.366241,1656867600.0
298.405914,1656871200.0
297.005859,1656874800.0
295.449158,1656878400.0
294.458374,1656882000.0
293.346283,1656885600.0
292.195892,1656889200.0
290.822662,1656892800.0
290.081512,1656896400.0
289.92038,1656900000.0
290.583771,1656903600.0
291.822754,1656907200.0
293.161346,1656910800.0
294.239136,1656914400.0
295.290894,1656918000.0
296.246338,1656921600.0
297.202545,1656925200.0
297.978699,1656928800.0
298.693665,1656932400.0
299.364044,1656936000.0
299.929718,1656939600.0
300.130524,1656943200.0
300.190125,1656946800.0
299.699493,1656950400.0
299.374298,1656954000.0
298.973877,1656957600.0
298.612885,1656961200.0
297.548737,1656964800.0
296.639252,1656968400.0
295.554657,1656972000.0
294.839691,1656975600.0
292.897125,1656979200.0
291.755646,1656982800.0
291.465485,1656986400.0
291.787506,1656990000.0
292.342621,1656993600.0
293.503845,1656997200.0
294.810425,1657000800.0
294.66629,1657004400.0
295.696106,1657008000.0
295.947021,1657011600.0
294.908691,1657015200.0
292.543488,1657018800.0
292.299133,1657022400.0
294.573364,1657026000.0
289.872925,1657029600.0
292.653259,1657033200.0
290.805267,1657036800.0
291.106964,1657040400.0
290.807098,1657044000.0
290.088348,1657047600.0
289.493073,1657051200.0
288.572754,1657054800.0
287.750885,1657058400.0
287.281616,1657062000.0
287.363037,1657065600.0
286.991821,1657069200.0
287.056,1657072800.0
287.588989,1657076400.0
288.548889,1657080000.0
289.595306,1657083600.0
290.182556,1657087200.0
291.028198,1657090800.0
292.082855,1657094400.0
291.779572,1657098000.0
291.033173,1657101600.0
292.971985,1657105200.0
291.530029,1657108800.0
291.708252,1657112400.0
290.520721,1657116000.0
289.175995,1657119600.0
290.751343,1657123200.0
290.494598,1657126800.0
290.040314,1657130400.0
289.411865,1657134000.0
288.438538,1657137600.0
287.474884,1657141200.0
286.411621,1657144800.0
285.871582,1657148400.0
285.138916,1657152000.0
284.611725,1657155600.0
284.882904,1657159200.0
286.194977,1657162800.0
287.747559,1657166400.0
288.965363,1657170000.0
290.313019,1657173600.0
291.438843,1657177200.0
292.339813,1657180800.0
292.76239,1657184400.0
293.641998,1657188000.0
294.247559,1657191600.0
294.942719,1657195200.0
294.567291,1657198800.0
290.286713,1657202400.0
290.343109,1657206000.0
288.864258,1657209600.0
288.546875,1657213200.0
287.518951,1657216800.0
287.212463,1657220400.0
